WigleWifi-1.4,appRelease=2.26,model=XT1254,release=6.0.1,device=quark,display=MCG24.251-5-5,board=APQ8084,brand=motorola
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
b4:5d:50:e5:1b:d1,UNH-Public,[ESS],2018-02-20 16:33:26,153,-81,43.13671034,-70.9296466,-1,3,WIFI
84:d4:7e:79:14:11,UNH-Public,[ESS],2018-02-20 16:33:26,5580,-82,43.13671034,-70.9296466,-1,3,WIFI
84:d4:7e:79:14:21,UNH-Public,[ESS],2018-02-20 16:33:26,11,-73,43.13671034,-70.9296466,-1,3,WIFI
b4:5d:50:e3:2e:61,UNH-Public,[ESS],2018-02-20 16:33:26,11,-73,43.13671034,-70.9296466,-1,3,WIFI
b4:5d:50:e5:1b:c1,UNH-Public,[ESS],2018-02-20 16:33:26,6,-86,43.13671034,-70.9296466,-1,3,WIFI
b4:5d:50:e3:2e:b2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:33:58,36,-86,43.13662858,-70.93013014,-1,3,WIFI
b4:5d:50:e3:2e:b0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:33:58,36,-86,43.13662858,-70.93013014,-1,3,WIFI
b4:5d:50:e3:2e:b1,UNH-Public,[ESS],2018-02-20 16:33:58,36,-85,43.13662858,-70.93013014,-1,3,WIFI
40:e3:d6:56:72:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:33:58,5580,-88,43.13662858,-70.93013014,-1,3,WIFI
40:e3:d6:64:83:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:33:58,52,-88,43.13662858,-70.93013014,-1,3,WIFI
40:e3:d6:56:72:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:33:58,5580,-89,43.13662858,-70.93013014,-1,3,WIFI
40:e3:d6:64:83:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:33:58,52,-89,43.13662858,-70.93013014,-1,3,WIFI
40:e3:d6:67:94:10,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:33:58,58,-90,43.13662858,-70.93013014,-1,3,WIFI
40:e3:d6:67:94:12,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:33:58,58,-91,43.13662858,-70.93013014,-1,3,WIFI
b4:5d:50:e5:1b:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:33:58,6,-90,43.13662858,-70.93013014,-1,3,WIFI
40:e3:d6:56:72:d1,UNH-Public,[ESS],2018-02-20 16:33:58,5580,-88,43.13662858,-70.93013014,-1,3,WIFI
40:e3:d6:64:83:d1,UNH-Public,[ESS],2018-02-20 16:33:58,52,-88,43.13662858,-70.93013014,-1,3,WIFI
40:e3:d6:67:94:11,UNH-Public,[ESS],2018-02-20 16:33:58,58,-91,43.13662858,-70.93013014,-1,3,WIFI
00:15:ff:e7:56:49,Verizon-MiFi7730L-5649,[WPA2-PSK-CCMP][WPS][ESS],2018-02-20 16:34:00,11,-82,43.1366126,-70.93015959,-1,3,WIFI
80:ea:96:ee:0f:e2,Mark's Wi-Fi Network,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:34:00,6,-83,43.1366126,-70.93015959,-1,3,WIFI
b4:5d:50:14:26:80,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:00,11,-88,43.1366126,-70.93015959,-1,3,WIFI
b4:5d:50:14:26:81,UNH-Public,[ESS],2018-02-20 16:34:00,11,-83,43.1366126,-70.93015959,-1,3,WIFI
80:ea:96:ee:0f:e2,Mark's Wi-Fi Network,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:34:04,6,-76,43.13659108,-70.93021897,-1,3,WIFI
90:72:40:0e:6f:68,craft cottage,[WPA2-PSK-CCMP][ESS],2018-02-20 16:34:08,11,-87,43.13657224,-70.93029312,0,3,WIFI
b4:5d:50:14:26:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:08,11,-91,43.13657224,-70.93029312,0,3,WIFI
b4:5d:50:14:26:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:10,11,-86,43.13655916,-70.93032488,-1,3,WIFI
b0:a7:37:95:57:8d,,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:34:14,1,-86,43.13653868,-70.9303996,-2,3,WIFI
b4:5d:50:05:e6:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:18,161,-79,43.13652405,-70.93047311,-2,3,WIFI
b4:5d:50:05:e6:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:18,161,-79,43.13652405,-70.93047311,-2,3,WIFI
b4:5d:50:05:e6:d1,UNH-Public,[ESS],2018-02-20 16:34:18,161,-78,43.13652405,-70.93047311,-2,3,WIFI
00:0d:67:7c:95:c7,CableWiFi,[ESS],2018-02-20 16:34:18,6,-87,43.13652405,-70.93047311,-2,3,WIFI
b4:5d:50:05:e5:70,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:43,36,-82,43.13639153,-70.9308283,-8,3,WIFI
b4:5d:50:05:e5:72,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:43,36,-84,43.13639153,-70.9308283,-8,3,WIFI
00:0d:67:7c:95:c5,XFINITY,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:43,6,-84,43.13639153,-70.9308283,-8,3,WIFI
b4:5d:50:05:e6:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:43,11,-87,43.13639153,-70.9308283,-8,3,WIFI
b4:5d:50:05:e6:c0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:43,11,-87,43.13639153,-70.9308283,-8,3,WIFI
34:fc:b9:75:e9:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:43,1,-88,43.13639153,-70.9308283,-8,3,WIFI
b4:5d:50:05:e5:71,UNH-Public,[ESS],2018-02-20 16:34:43,36,-82,43.13639153,-70.9308283,-8,3,WIFI
34:fc:b9:75:e9:d0,UNH-Public,[ESS],2018-02-20 16:34:43,108,-91,43.13639153,-70.9308283,-8,3,WIFI
84:d4:7e:75:0f:a1,UNH-Public,[ESS],2018-02-20 16:34:43,11,-87,43.13639153,-70.9308283,-8,3,WIFI
34:fc:b9:75:e9:c0,UNH-Public,[ESS],2018-02-20 16:34:43,1,-89,43.13639153,-70.9308283,-8,3,WIFI
b4:5d:50:05:e5:62,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:34:55,6,-83,43.13626773,-70.93095934,-7,3,WIFI
00:0d:67:7c:95:cc,,[WPA2-PSK-CCMP][ESS],2018-02-20 16:34:55,6,-86,43.13626773,-70.93095934,-7,3,WIFI
34:fc:b9:75:dc:41,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:01,6,-86,43.13628067,-70.93104495,-6,3,WIFI
34:fc:b9:75:dc:42,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:01,6,-88,43.13628067,-70.93104495,-6,3,WIFI
34:fc:b9:75:dc:e2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:01,6,-89,43.13628067,-70.93104495,-6,3,WIFI
b4:5d:50:05:e5:60,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:01,6,-89,43.13628067,-70.93104495,-6,3,WIFI
90:84:0d:d9:d9:c1,SVPR-Private,[WPA2-PSK-CCMP][ESS],2018-02-20 16:35:01,6,-90,43.13628067,-70.93104495,-6,3,WIFI
34:fc:b9:75:dc:40,UNH-Public,[ESS],2018-02-20 16:35:01,6,-85,43.13628067,-70.93104495,-6,3,WIFI
34:fc:b9:75:dc:51,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:06,5580,-81,43.13632354,-70.9311263,-3,3,WIFI
34:fc:b9:75:dc:52,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:06,5580,-81,43.13632354,-70.9311263,-3,3,WIFI
34:fc:b9:75:dc:50,UNH-Public,[ESS],2018-02-20 16:35:06,5580,-80,43.13632354,-70.9311263,-3,3,WIFI
00:0d:67:7c:95:c0,CoxWiFi,[ESS],2018-02-20 16:35:06,153,-79,43.13632354,-70.9311263,-3,3,WIFI
00:0d:67:7c:95:c6,xfinitywifi,[ESS],2018-02-20 16:35:06,6,-81,43.13632354,-70.9311263,-3,3,WIFI
00:0d:67:7c:95:c7,CableWiFi,[ESS],2018-02-20 16:35:06,6,-81,43.13632354,-70.9311263,-3,3,WIFI
b4:5d:50:14:26:81,UNH-Public,[ESS],2018-02-20 16:35:10,11,-81,43.13635275,-70.93118684,-2,3,WIFI
b4:5d:50:14:26:80,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:10,11,-82,43.13635275,-70.93118684,-2,3,WIFI
00:0d:67:7c:95:bd,XFINITY,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:36,153,-82,43.13654533,-70.93155924,-4,3,WIFI
f4:30:b9:b5:50:dc,DIRECT-DB-HP ENVY 4520 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:35:36,6,-89,43.13654533,-70.93155924,-4,3,WIFI
b4:5d:50:05:e6:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:36,161,-92,43.13654533,-70.93155924,-4,3,WIFI
b4:5d:50:14:26:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:36,11,-89,43.13654533,-70.93155924,-4,3,WIFI
40:e3:d6:65:71:f1,UNH-Public,[ESS],2018-02-20 16:35:36,5580,-91,43.13654533,-70.93155924,-4,3,WIFI
00:0d:67:7c:95:c8,CoxWiFi,[ESS],2018-02-20 16:35:36,6,-84,43.13654533,-70.93155924,-4,3,WIFI
b4:5d:50:05:e6:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:48,161,-79,43.13663053,-70.93173256,-2,3,WIFI
b4:5d:50:05:e6:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:48,161,-80,43.13663053,-70.93173256,-2,3,WIFI
40:e3:d6:56:31:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:48,58,-90,43.13663053,-70.93173256,-2,3,WIFI
40:e3:d6:56:31:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:48,58,-91,43.13663053,-70.93173256,-2,3,WIFI
b4:5d:50:05:e5:60,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:35:48,6,-84,43.13663053,-70.93173256,-2,3,WIFI
b4:5d:50:05:e6:d1,UNH-Public,[ESS],2018-02-20 16:35:48,161,-80,43.13663053,-70.93173256,-2,3,WIFI
40:e3:d6:56:31:d1,UNH-Public,[ESS],2018-02-20 16:35:48,58,-90,43.13663053,-70.93173256,-2,3,WIFI
2c:44:fd:d1:92:fe,HP-Print-FE-Deskjet 3510 series,[ESS],2018-02-20 16:35:48,6,-85,43.13663053,-70.93173256,-2,3,WIFI
f4:30:b9:32:39:03,DIRECT-01-HP OfficeJet Pro 6960,[WPA2-PSK-CCMP][WPS][ESS],2018-02-20 16:35:54,6,-88,43.13667253,-70.93179715,-5,3,WIFI
f0:ab:54:a4:64:e6,Savana,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:35:54,11,-92,43.13667253,-70.93179715,-5,3,WIFI
b4:5d:50:05:e6:c1,UNH-Public,[ESS],2018-02-20 16:35:54,11,-81,43.13667253,-70.93179715,-5,3,WIFI
b4:5d:50:05:e5:70,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:00,36,-81,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:05:e5:72,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:00,36,-82,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:05:e5:71,UNH-Public,[ESS],2018-02-20 16:36:00,36,-81,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:05:e5:60,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:00,6,-75,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:05:e6:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:00,11,-82,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:05:e5:62,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:00,6,-75,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:14:26:90,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:00,52,-87,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:14:26:92,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:00,52,-89,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:05:e6:c0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:00,11,-81,43.13672323,-70.93190592,-3,3,WIFI
7a:e1:03:4f:9e:a1,,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:36:00,11,-86,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:05:e5:61,UNH-Public,[ESS],2018-02-20 16:36:00,6,-77,43.13672323,-70.93190592,-3,3,WIFI
b4:5d:50:14:26:91,UNH-Public,[ESS],2018-02-20 16:36:00,52,-87,43.13672323,-70.93190592,-3,3,WIFI
f4:30:b9:32:39:03,DIRECT-01-HP OfficeJet Pro 6960,[WPA2-PSK-CCMP][WPS][ESS],2018-02-20 16:36:13,6,-81,43.13680512,-70.93210374,-4,3,WIFI
b4:5d:50:14:26:90,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:13,52,-82,43.13680512,-70.93210374,-4,3,WIFI
b4:5d:50:14:26:92,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:13,52,-82,43.13680512,-70.93210374,-4,3,WIFI
b4:5d:50:14:26:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:13,11,-78,43.13680512,-70.93210374,-4,3,WIFI
b4:5d:50:14:26:91,UNH-Public,[ESS],2018-02-20 16:36:13,52,-82,43.13680512,-70.93210374,-4,3,WIFI
40:e3:d6:54:2b:12,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:13,132,-77,43.13680512,-70.93210374,-4,3,WIFI
40:e3:d6:54:2b:10,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:13,132,-78,43.13680512,-70.93210374,-4,3,WIFI
36:d2:70:89:f8:70,,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:36:13,10,-85,43.13680512,-70.93210374,-4,3,WIFI
fc:15:b4:3b:70:e1,HP-Print-E1-23,[WPA2-PSK-CCMP][ESS],2018-02-20 16:36:13,6,-89,43.13680512,-70.93210374,-4,3,WIFI
f4:30:b9:ef:50:ec,DIRECT-EB-HP OfficeJet 4650,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:36:13,6,-91,43.13680512,-70.93210374,-4,3,WIFI
40:e3:d6:54:2b:11,UNH-Public,[ESS],2018-02-20 16:36:13,132,-78,43.13680512,-70.93210374,-4,3,WIFI
40:e3:d6:54:2b:01,UNH-Public,[ESS],2018-02-20 16:36:13,6,-82,43.13680512,-70.93210374,-4,3,WIFI
f0:ab:54:a4:64:e6,Savana,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:36:32,11,-75,43.13693634,-70.93239257,-2,3,WIFI
b4:5d:50:14:26:81,UNH-Public,[ESS],2018-02-20 16:36:32,11,-77,43.13693634,-70.93239257,-2,3,WIFI
40:e3:d6:5f:66:92,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:32,5580,-80,43.13693634,-70.93239257,-2,3,WIFI
40:e3:d6:5f:66:90,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:32,5580,-81,43.13693634,-70.93239257,-2,3,WIFI
40:e3:d6:56:2e:20,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:32,11,-84,43.13693634,-70.93239257,-2,3,WIFI
30:8d:99:84:d5:90,HP-Print-90-Officejet 4630,[WPA2-PSK-CCMP][ESS],2018-02-20 16:36:32,1,-84,43.13693634,-70.93239257,-2,3,WIFI
40:e3:d6:56:2e:22,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:32,11,-86,43.13693634,-70.93239257,-2,3,WIFI
40:e3:d6:5f:66:91,UNH-Public,[ESS],2018-02-20 16:36:32,5580,-81,43.13693634,-70.93239257,-2,3,WIFI
40:e3:d6:56:2e:21,UNH-Public,[ESS],2018-02-20 16:36:32,11,-87,43.13693634,-70.93239257,-2,3,WIFI
b4:5d:50:14:26:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:41,11,-72,43.13699506,-70.93251648,-4,3,WIFI
b4:5d:50:14:26:81,UNH-Public,[ESS],2018-02-20 16:36:41,11,-68,43.13699506,-70.93251648,-4,3,WIFI
40:e3:d6:56:2e:32,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:41,108,-80,43.13699506,-70.93251648,-4,3,WIFI
40:e3:d6:56:2e:30,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:41,108,-80,43.13699506,-70.93251648,-4,3,WIFI
b4:5d:50:14:26:80,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:41,11,-73,43.13699506,-70.93251648,-4,3,WIFI
40:e3:d6:54:2b:02,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:41,6,-86,43.13699506,-70.93251648,-4,3,WIFI
40:e3:d6:54:2b:00,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:41,6,-86,43.13699506,-70.93251648,-4,3,WIFI
40:e3:d6:56:2e:31,UNH-Public,[ESS],2018-02-20 16:36:41,108,-81,43.13699506,-70.93251648,-4,3,WIFI
40:e3:d6:53:e2:52,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:49,44,-81,43.13706201,-70.93260394,-6,3,WIFI
90:72:40:0e:6f:68,craft cottage,[WPA2-PSK-CCMP][ESS],2018-02-20 16:36:49,11,-92,43.13706201,-70.93260394,-6,3,WIFI
40:e3:d6:53:dd:f1,UNH-Public,[ESS],2018-02-20 16:36:49,157,-91,43.13706201,-70.93260394,-6,3,WIFI
a0:8c:fd:09:11:16,DIRECT-15-HP DeskJet 3700 series,[WPA2-PSK-CCMP][WPS][ESS],2018-02-20 16:36:54,6,-86,43.13709939,-70.93266579,-6,3,WIFI
40:e3:d6:53:18:81,UNH-Public,[ESS],2018-02-20 16:36:54,1,-86,43.13709939,-70.93266579,-6,3,WIFI
40:e3:d6:53:dd:f1,UNH-Public,[ESS],2018-02-20 16:36:56,157,-81,43.13710467,-70.93269532,-7,3,WIFI
40:e3:d6:53:dd:f2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:56,157,-79,43.13710467,-70.93269532,-7,3,WIFI
40:e3:d6:56:32:52,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:56,58,-82,43.13710467,-70.93269532,-7,3,WIFI
40:e3:d6:56:32:50,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:36:56,58,-82,43.13710467,-70.93269532,-7,3,WIFI
34:64:a9:88:ca:ad,HP-Print-AD-ENVY 4500 series,[WPA2-PSK-CCMP][ESS],2018-02-20 16:36:56,11,-89,43.13710467,-70.93269532,-7,3,WIFI
40:e3:d6:56:32:51,UNH-Public,[ESS],2018-02-20 16:36:56,58,-82,43.13710467,-70.93269532,-7,3,WIFI
b4:5d:50:e3:14:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:07,44,-77,43.13717942,-70.93286014,-8,3,WIFI
b4:5d:50:e3:14:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:07,44,-78,43.13717942,-70.93286014,-8,3,WIFI
40:e3:d6:54:11:72,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:07,36,-88,43.13717942,-70.93286014,-8,3,WIFI
40:e3:d6:54:11:70,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:07,36,-90,43.13717942,-70.93286014,-8,3,WIFI
b4:5d:50:e3:14:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:07,1,-85,43.13717942,-70.93286014,-8,3,WIFI
40:e3:d6:53:dd:e0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:07,11,-86,43.13717942,-70.93286014,-8,3,WIFI
40:e3:d6:53:dd:e2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:07,11,-86,43.13717942,-70.93286014,-8,3,WIFI
b4:5d:50:e3:14:d1,UNH-Public,[ESS],2018-02-20 16:37:07,44,-78,43.13717942,-70.93286014,-8,3,WIFI
40:e3:d6:53:ec:31,UNH-Public,[ESS],2018-02-20 16:37:07,132,-90,43.13717942,-70.93286014,-8,3,WIFI
40:e3:d6:54:11:71,UNH-Public,[ESS],2018-02-20 16:37:07,36,-90,43.13717942,-70.93286014,-8,3,WIFI
b4:5d:50:e3:14:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:10,1,-79,43.1371946,-70.93290459,-8,3,WIFI
40:e3:d6:53:bb:90,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:17,36,-91,43.13723929,-70.93300645,-7,3,WIFI
40:e3:d6:53:bb:91,UNH-Public,[ESS],2018-02-20 16:37:17,36,-89,43.13723929,-70.93300645,-7,3,WIFI
b4:5d:50:14:26:90,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:31,52,-87,43.13733452,-70.93321351,-7,3,WIFI
b4:5d:50:14:26:92,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:31,52,-88,43.13733452,-70.93321351,-7,3,WIFI
b4:5d:50:14:26:91,UNH-Public,[ESS],2018-02-20 16:37:31,52,-88,43.13733452,-70.93321351,-7,3,WIFI
40:e3:d6:54:2b:01,UNH-Public,[ESS],2018-02-20 16:37:31,6,-86,43.13733452,-70.93321351,-7,3,WIFI
b4:5d:50:17:c2:01,UNH-Public,[ESS],2018-02-20 16:37:31,11,-88,43.13733452,-70.93321351,-7,3,WIFI
b4:5d:50:17:c2:10,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:44,132,-87,43.13742612,-70.93339045,-8,3,WIFI
40:e3:d6:54:9b:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:44,58,-87,43.13742612,-70.93339045,-8,3,WIFI
b4:5d:50:d9:af:12,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:44,100,-88,43.13742612,-70.93339045,-8,3,WIFI
40:e3:d6:54:9b:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:44,58,-88,43.13742612,-70.93339045,-8,3,WIFI
fc:3f:db:13:c8:80,DIRECT-7F-HP ENVY 5540 series,[WPA2-PSK-CCMP][WPS][ESS],2018-02-20 16:37:44,1,-83,43.13742612,-70.93339045,-8,3,WIFI
40:e3:d6:53:18:80,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:44,1,-84,43.13742612,-70.93339045,-8,3,WIFI
40:e3:d6:53:18:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:37:44,1,-87,43.13742612,-70.93339045,-8,3,WIFI
b4:5d:50:17:c2:11,UNH-Public,[ESS],2018-02-20 16:37:44,132,-88,43.13742612,-70.93339045,-8,3,WIFI
60:33:4b:e8:3d:3b,EduComputerLab,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:38:03,1,-88,43.1375549,-70.93366119,-6,3,WIFI
c0:3f:0e:b6:07:a6,,[WPA2-PSK-CCMP][WPS][ESS],2018-02-20 16:38:03,1,-89,43.1375549,-70.93366119,-6,3,WIFI
60:33:4b:e8:3d:3c,EduComputerLab,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:38:03,149,-80,43.1375549,-70.93366119,-6,3,WIFI
84:d4:7e:79:4c:c1,UNH-Public,[ESS],2018-02-20 16:38:03,6,-88,43.1375549,-70.93366119,-6,3,WIFI
b4:5d:50:14:26:90,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:11,52,-81,43.13765115,-70.93360408,-7,3,WIFI
b4:5d:50:14:26:92,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:11,52,-82,43.13765115,-70.93360408,-7,3,WIFI
b4:5d:50:14:26:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:11,11,-75,43.13765115,-70.93360408,-7,3,WIFI
b4:5d:50:14:26:80,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:11,11,-75,43.13765115,-70.93360408,-7,3,WIFI
b4:5d:50:e5:17:00,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:11,11,-89,43.13765115,-70.93360408,-7,3,WIFI
b4:5d:50:e5:17:02,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:11,11,-91,43.13765115,-70.93360408,-7,3,WIFI
b4:5d:50:14:26:81,UNH-Public,[ESS],2018-02-20 16:38:11,11,-80,43.13765115,-70.93360408,-7,3,WIFI
b4:5d:50:e5:17:01,UNH-Public,[ESS],2018-02-20 16:38:11,11,-88,43.13765115,-70.93360408,-7,3,WIFI
b4:5d:50:e3:14:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:35,44,-75,43.13787328,-70.93386629,-3,3,WIFI
b4:5d:50:e3:14:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:35,44,-71,43.13787328,-70.93386629,-3,3,WIFI
b4:5d:50:e3:14:d1,UNH-Public,[ESS],2018-02-20 16:38:35,44,-71,43.13787328,-70.93386629,-3,3,WIFI
b4:5d:50:17:c2:11,UNH-Public,[ESS],2018-02-20 16:38:35,132,-81,43.13787328,-70.93386629,-3,3,WIFI
b4:5d:50:e5:17:12,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:35,132,-80,43.13787328,-70.93386629,-3,3,WIFI
b4:5d:50:e5:17:10,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:35,132,-80,43.13787328,-70.93386629,-3,3,WIFI
a8:bd:27:34:2c:70,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:35,58,-87,43.13787328,-70.93386629,-3,3,WIFI
a8:bd:27:34:2c:72,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:35,58,-87,43.13787328,-70.93386629,-3,3,WIFI
84:d4:7e:79:4c:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:35,36,-91,43.13787328,-70.93386629,-3,3,WIFI
a8:bd:27:34:2c:60,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:35,6,-85,43.13787328,-70.93386629,-3,3,WIFI
84:d4:7e:79:4c:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:38:35,6,-89,43.13787328,-70.93386629,-3,3,WIFI
